,Unnamed: 0,date,description,displayName,id,name,value
2587,2587,,,Sports Direct,1362256,Sport Eybl & Sports Experts Logistikbetriebs GmbH,
2589,2589,,,Sports Direct,1362258,Sportland Eestie A.S.,
2594,2594,,,Sports Direct,1362263,Sportsdirect.com (Asia) Ltd,
2618,2618,,,Sports Direct,1362287,SSG Sport GmbH (SSD) Germany,
2619,2619,,,Sports Direct,1362288,Sterling Resources (Holdings) Limited,
2621,2621,,,Sports Direct,1362290,Stirlings (Argyle Street) Limited,
2622,2622,,,Sports Direct,1362291,Straub Corporation Limited,
2623,2623,,,Sports Direct,1362292,Summercombe 167 Limited,
2624,2624,,,Sports Direct,1362293,SWImmo Eupen SA,
2625,2625,,,Sports Direct,1362294,Table Tennis Pro Europe Ltd,
2626,2626,,,Sports Direct,1362295,Talisway Limited,
2627,2627,,,Sports Direct,1362296,The Antigua Group Inc,
2632,2632,,,Sports Direct,1362301,Total Estates Limited,
2633,2633,,,Sports Direct,1362302,UAB Sportland LT,
2635,2635,,,Sports Direct,1362304,Universal Cycles Limited,
2636,2636,,,Sports Direct,1362305,UP Brands Limited,
2637,2637,,,Sports Direct,1362306,USA Pro IP Limited,
2638,2638,,,Sports Direct,1362307,USC IP Limited,
2639,2639,,,Sports Direct,1362308,USC.co.uk Retail Limited,
2640,2640,,,Sports Direct,1362309,Used Tackle Limited,
2641,2641,,,Sports Direct,1362310,Van Mildert (Lifestyle) Limited,
2642,2642,,,Sports Direct,1362311,Visionfigure Limited,
2643,2643,,,Sports Direct,1362312,Vinecomb Investments Holdings Limited,
2645,2645,,,Sports Direct,1362314,Voodoo Dolls Brand Limited,
2646,2646,,,Sports Direct,1362315,Wareshop1 Limited,
2647,2647,,,Sports Direct,1362316,Wareshop2 Limited,
2648,2648,,,Sports Direct,1362317,Wareshop3 Limited,
2649,2649,,,Sports Direct,1362318,Warrnambool *,
2650,2650,,,Sports Direct,1362319,Waterline Angling Products Limited,
2651,2651,,,Sports Direct,1362320,West Coast Capital (HOFCO) Limited Scotland,
2652,2652,,,Sports Direct,1362321,Westminster Manufacturing LLC,
2653,2653,,,Sports Direct,1362322,Wildlaw Limited,
2654,2654,,,Sports Direct,1362323,William Sykes Limited,
2655,2655,,,Sports Direct,1362324,World of Service International Limited,
2657,2657,,,Sports Direct,1362326,Worthyfund Limited,
2658,2658,,,Sports Direct,1362327,Y.U.V. Limited,
2659,2659,,,Sports Direct,1362328,Yeomans Outdoors Limited,
2660,2660,2019-08-05,Jack Wills operates as a textile apparel manufacturer and designer of menswear and womenswear.,Sports Direct,764885,Jack Wills,12750000 GBP
2661,2661,,,Columbia Sportswear,1395034,Bugaboo Holdings Sàrl,
2662,2662,,,Columbia Sportswear,1395035,Columbia Brands Holding Company,
2691,2691,,,Columbia Sportswear,1395064,CSMM Hong Kong Limited,
2692,2692,,,Columbia Sportswear,1395065,CSMP Holdings Sàrl,
2693,2693,,,Columbia Sportswear,1395066,"GTS, Inc.",
2694,2694,,,Columbia Sportswear,974615,Montrail Corporation,
2695,2695,,,Columbia Sportswear,1395067,"Mountain Hardwear, Inc.",
2696,2696,,,Columbia Sportswear,1395068,OutDry Technologies Corporation,
2698,2698,,,Columbia Sportswear,1395070,Outdry Waterproofing Materials Guangzhou Limited,
2699,2699,,,Columbia Sportswear,1395071,Pacific Trail Corporation,
2700,2700,,,Columbia Sportswear,1395072,prAna Living LLC,
2701,2701,,"Founded in 1962, SOREL brings the spirit and heritage of expertly crafted footwear, outerwear and accessories to the forefront of design.",Columbia Sportswear,925666,Sorel Corporation,
2702,2702,,,Burlington Stores,1389205,Burlington Holdings,
2708,2708,,,Burlington Stores,1389216,Scottchris,
2716,2716,,,Burlington Stores,1389232,BCF Florence Urban Renewal,
2719,2719,,,Burlington Stores,1389237,Cohoes Fashions of Cranston,
2724,2724,2009-11-13,,Debenhams,1350853,Magasin,12300000 GBP
2725,2725,,,Debenhams,1350856,Debenhams Retail plc,
2729,2729,,,Debenhams,1350857,"A/S Th. Wessel & Vett, Magasin du Nord",
2730,2730,,,Debenhams,1350859,"D2T America, Inc.",
2731,2731,,,Kohl's,1364833,"Kohl's Department Stores, Inc.",
2738,2738,,,Big 5 Sporting Goods,1385874,Big 5 Corp.,
2740,2740,,,J.C. Penney,1389840,"J. C. Penney Corporation, Inc",
2741,2741,2011-11-25,,J.C. Penney,1409656,Liz Claiborne,
2742,2742,1998-12-08,,J.C. Penney,1409657,Lojas Renner S.A,
2743,2743,1996-11-04,,J.C. Penney,1409658,Eckerd,
2745,2745,,,DICK’S Sporting Goods,261799,American Sports Licensing,
2746,2746,,,DICK’S Sporting Goods,261802,Blue Sombrero,
2747,2747,,,DICK’S Sporting Goods,261805,Chick’s Sporting Goods,
2748,2748,,,DICK’S Sporting Goods,261808,Criterion Golf Technology,
2749,2749,,,DICK’S Sporting Goods,261811,DCSG Ventures,
2750,2750,,,DICK’S Sporting Goods,261815,Dick’s International Sourcing Group,
2754,2754,,,DICK’S Sporting Goods,261827,DSG Finance,
2756,2756,,,DICK’S Sporting Goods,261831,Galyan’s Trading Company,
2760,2760,2016-11-29,,DICK’S Sporting Goods,277793,GameChanger Media,
2761,2761,2016-08-19,,DICK’S Sporting Goods,277794,Affinity Sports,
2762,2762,2006-11-12,,DICK’S Sporting Goods,277796,Golf Galaxy,
2763,2763,,,DICK’S Sporting Goods,277791,DIH I Limited,
2765,2765,2007-11-25,,DICK’S Sporting Goods,277795,Chick's Sporting Goods,
2766,2766,2004-06-21,,DICK’S Sporting Goods,277797,Galyan's Trading Company,
2767,2767,2016-12-14,,Boohoo,267719,PrettyLittleThing.com,3300000 GBP
2768,2768,2017-01-09,"Nasty Gal is a fashion multichannel retailer selling vintage clothing, shoes and accessories.",Boohoo,1597,Nasty Gal,20000000 USD
2769,2769,,,Boohoo,1361491,boohoo.com UK Limited,
2770,2770,,,Boohoo,1361492,Boo Who Limited,
2775,2775,,,Boohoo,1361497,21Three Clothing Company Limited,
2779,2779,,,Boohoo,1361501,Shanghai Wasabi Frog Boohoo Ltd,
2780,2780,2017-07-25,"Jimmy Choo is a luxury footwear and accessories company, primarily focused on women's shoes.",Capri,1964,Jimmy Choo,896000000 GBP
2781,2781,,,Capri,1361688,Michael Kors (UK) Holdings Limited,
2787,2787,,"Capri Holdings, formerly known as Michael Kors Holdings, is a multinational fashion company that designs, markets, distributes, and retails branded women's and men's apparel and accessories.",Capri,1971,Capri,
2800,2800,,,Capri,1361712,MK (Shanghai) Commercial Trading Company Limited,
2823,2823,,,Capri,1361773,UAB Michael Kors (Lithuania),
2827,2827,,,Capri,1361781,JAG Acquisitions (UK) Limited,
2828,2828,,,Capri,1361783,MKJC Limited,
2831,2831,,,Capri,1361786,Choo EUR Finance Limited,
2836,2836,,,Capri,1361791,J. Choo (Jersey) Limited,
2838,2838,,,Capri,1361793,JC Industry S.r.l,
2841,2841,,,Capri,1361796,J Choo USA Inc.,
2846,2846,,,Capri,1361804,Itachoo S.r.l.,
2848,2848,,,Capri,1361806,Franchoo SAS,
2860,2860,,,Capri,1361818,J.Choo Japan JV Ltd.,
2869,2869,2018-09-24,Gianni Versace is an Italian luxury fashion company.,Capri,251261,Versace,2120000000 USD
2870,2870,2017-04-25,Christian Dior is a designer of luxurious fashion apparel and accessories.,LVMH,142219,Christian Dior,13100000000 USD
2871,2871,2017-11-21,,LVMH,294896,Colgin Cellars,
2872,2872,2017-03-20,,LVMH,1361623,Maison Francis Kurkdjian,
2873,2873,2016-10-04,,LVMH,1279627,RIMOWA GmbH,640000000 EUR
2874,2874,2013-09-20,,LVMH,1361624,Nicholas Kirkwood Ltd,
2875,2875,2013-07-09,"Loro Piana operates in the luxury goods industry providing authentic quality. For six generations,",LVMH,210044,Loro Piana,2000000 USD
2876,2876,2013-06-27,,LVMH,1361625,Caffè Cova,
2877,2877,2011-11-10,,LVMH,1361626,ArteCad SA,
2878,2878,2011-03-07,,LVMH,1361627,Bulgari SpA,
2879,2879,2009-08-13,,LVMH,1361628,Chateau Cheval Blanc SA,
2880,2880,2008-09-01,,LVMH,1361629,Royal van Lent Shipyard,
2881,2881,2008-04-24,,LVMH,1361630,Hublot,
2882,2882,2007-11-06,,LVMH,135110,Les Echos,
2883,2883,2005-01-13,,LVMH,1361631,Chaumet Horlogerie SA,
2884,2884,2004-10-21,Creators of Highland Single Malt Scotch Whiskies since 1843.,LVMH,502686,The Glenmorangie Company Ltd,300000000 GBP
2885,2885,2002-07-19,,LVMH,1361632,Millennium Import LLC,
2886,2886,2001-11-28,,LVMH,1361633,The Donna Karan Company,
2887,2887,2001-11-25,,LVMH,967843,Fendi S.R.L.,225000000 USD
2888,2888,2001-09-13,,LVMH,1361634,Acqua di Parma S.r.l.,
2889,2889,2000-02-18,,LVMH,1361635,Emilio Pucci S.r.l.,
2890,2890,2000-01-25,,LVMH,1361636,Starboard Cruise Services,
2891,2891,1999-11-15,,LVMH,1361637,Zenith SA,
2892,2892,1999-09-25,,LVMH,1361638,Thomas Pink-del,
2893,2893,1999-09-14,,LVMH,1361639,Benefit Cosmetics,
2894,2894,1999-09-13,TAG Heuer is a Swiss Luxury Watches For Men and For Women.,LVMH,240099,TAG Heuer,740000000 USD
2895,2895,1999-04-21,,LVMH,1361640,Château d'Yquem,
2896,2896,1999-01-01,,LVMH,1361641,Make Up For Ever SA,
2897,2897,1997-07-23,,LVMH,1361642,Sephora SA,
2898,2898,1997-01-11,,LVMH,1361643,DFS Group Limited,
2899,2899,1997-01-01,"Slightly bohemian, a little off-color.",LVMH,240046,Marc Jacobs,
2900,2900,1996-01-01,,LVMH,1361644,Céline S.A.,
2901,2901,1996-01-01,,LVMH,1361645,Fred Joaillier,
2902,2902,1994-01-01,,LVMH,1361646,Guerlain-del,
2903,2903,2018-12-14,"Belmond (formerly known as Orient-Express Hotels) is a hotel and leisure company that operates luxury hotels, train services and river cruises around the world.",LVMH,10791,Belmond,3200000000 USD
2904,2904,,Bath & Body Works Brand Managemen,L Brands,132364,Bath & Body Works Brand Management,
2905,2905,,,L Brands,264789,beautyAvenues,
2906,2906,,,L Brands,264790,Intimate Brands Holding,
2908,2908,,,L Brands,264794,L (Overseas) Holdings LP,
2911,2911,,,L Brands,264797,Mast Industries,
2912,2912,,,L Brands,264798,Retail Store Operations,
2913,2913,,,L Brands,264799,Victoria's Secret Direct Brand Management,
2916,2916,,,Arcadia,1353877,Arcadia Group Limited,
2927,2927,,,Arcadia,1353888,Arcadla (401k) Trustee Limited,
2928,2928,,,Arcadia,1353889,AG Clothing Limited,
2935,2935,,,Arcadia,1353896,BE Leasing Limited,
2936,2936,,,Arcadia,1353897,Boathouse Limited,
2937,2937,,,Arcadia,1353898,Burton/Dorothy Perkins Properties Limited,
2938,2938,,,Arcadia,1353899,Burton Property Trust Limited,
2941,2941,,,Arcadia,1353902,Caraway Group Limited,
2942,2942,,,Arcadia,1353903,Castle Trustee Limited,
2943,2943,,,Arcadia,1353904,Collier Finance Limited,
2944,2944,,,Arcadia,1353905,Dorothy Perkins Limited,
2947,2947,,,Arcadia,1353908,Evans Limited,
2950,2950,,,Arcadia,1353911,GE Investors Jersey (No 2) Limited,
2951,2951,,,Arcadia,1353912,Gresse Street Limited,
2952,2952,,,Arcadia,1353913,Hudson Accounting (No 1) Limited,
2954,2954,,,Arcadia,1353915,Matte Card Services Limited,
2955,2955,,,Arcadia,1353916,Miss Seltridge Retail Limited,
2958,2958,,,Arcadia,1353919,Monmgue Burton Employees Savings,
2959,2959,,,Arcadia,1353920,Trustee Limited,
2960,2960,,,Arcadia,1353921,Montague Burton Properties Limited,
2962,2962,,,Arcadia,1353923,Muse Retail Limited,
2963,2963,,,Arcadia,1353924,Out?t Retail Limited,
2964,2964,,,Arcadia,1353925,Outfit Retail Properties Limited,
2965,2965,,,Arcadia,1353926,Parkwood Topsnop Athletic Limited,
2966,2966,,,Arcadia,1353927,Redcastle Limited,
2976,2976,,,Arcadia,1353937,SVML Limited,
2977,2977,,,Arcadia,1353938,Tammy (Girlswear) Limited,
2978,2978,,,Arcadia,1353939,Tap Shop/Top Mari Limited,
2979,2979,,,Arcadia,1353940,Top Shop/Top Mari (Australia) Limited,
2987,2987,,,Arcadia,1353948,Wallis (London) Limited,
2991,2991,,,Arcadia,1353952,Wilton Equity Limited,
2992,2992,,,Arcadia,1353953,Zoomco uk Limited,
2993,2993,1998-06-30,,Arcadia,1354135,Wade Smith,
2994,2994,2009-12-31,,Arcadia,1354140,Bhs Group Limeted,
2995,2995,,,Levi Strauss & Co,1382804,Levi Strauss (Australia) Pty. Ltd.,
3000,3000,,,Levi Strauss & Co,1382809,Majestic Insurance International,
3005,3005,,,Levi Strauss & Co,1382814,Levi's Footwear & Accessories (China) Ltd,
3008,3008,,,Levi Strauss & Co,1382817,Paris - O.L.S. S.A.R.L.,
3017,3017,,,Levi Strauss & Co,1382826,PT Levi Strauss Indonesia,
3020,3020,,,Levi Strauss & Co,1382829,World Wide Logistics S.R.L.,
3024,3024,,,Levi Strauss & Co,1382833,LS Retail (Malaysia) Sdn. Bhd.,
3026,3026,,,Levi Strauss & Co,1382835,Administradora Levi Strauss Mexico,
3027,3027,,,Levi Strauss & Co,1382836,Distribuidora Levi Strauss Mexico,
3031,3031,,,Levi Strauss & Co,1382840,LVC B.V.,
3036,3036,,,Quiksilver,1394924,"DC Direct, Inc.",
3038,3038,,,Quiksilver,1394926,"Fidra, Inc.",
3039,3039,,,Quiksilver,1394927,"Hawk Designs, Inc.",
3040,3040,,,Quiksilver,1394928,"Mt. Waimea, Inc.",
3041,3041,,,Quiksilver,1394929,"QS Optics, Inc.",
3044,3044,,,Quiksilver,1394932,"Quiksilver Entertainment, Inc.",
3046,3046,,,Quiksilver,1394934,Caribbean Pty Ltd.,
3048,3048,,,Quiksilver,1394936,Pavilion Productions Pty Ltd.,
3050,3050,,,Quiksilver,1394938,QSJ Holdings Pty Ltd.,
3054,3054,,,Quiksilver,1394942,Ug Manufacturing Co. Pty Ltd.,
3055,3055,,,Quiksilver,1394943,UMTT Pty Ltd.,
3056,3056,,,Quiksilver,1394944,Vanuatu GmBH,
3057,3057,,,Quiksilver,1394945,Hanalei NV,
3065,3065,,,Quiksilver,1394954,Chloelys Investment Ltd.,
3066,3066,,,Quiksilver,1394956,Distribution s.r.o.,
3067,3067,,,Quiksilver,1394957,Uluwatu Aps,
3068,3068,,,Quiksilver,1394958,Fistral Oy,
3069,3069,,,Quiksilver,1394959,Cariboo SARL,
3070,3070,,,Quiksilver,1394960,Drop In SARL,
3071,3071,,,Quiksilver,1394961,Echo Beach Café SARL,
3072,3072,,,Quiksilver,1394962,Emerald Coast SAS,
3073,3073,,,Quiksilver,1394963,Kokolo SARL,
3074,3074,,,Quiksilver,1394964,Meribel SAS,
3075,3075,,,Quiksilver,1394965,Na Pali Europe SARL,
3077,3077,,,Quiksilver,1394967,Pilot SAS,
3078,3078,,,Quiksilver,1394968,Tavarua SCI,
3080,3080,,,Quiksilver,1394970,Zebraska SARL,
3081,3081,,,Quiksilver,1394971,Kauai GmBH,
3083,3083,,,Quiksilver,1394973,Main Bridge,
3090,3090,,,Quiksilver,1394980,PT Quiksilver Indonesia,
3091,3091,,,Quiksilver,1394981,Namotu Ltd.,
3092,3092,,,Quiksilver,1394982,Haapiti SRL,
3095,3095,,,Quiksilver,1394985,54th Street Holdings SARL,
3096,3096,,,Quiksilver,1394986,Biarritz Holdings SARL,
3097,3097,,,Quiksilver,1394987,Boardriders SA,
3098,3098,,,Quiksilver,1394988,Mountain & Wave SARL,
3101,3101,,,Quiksilver,1394991,"Consultoria en Ventas Gama, S. de R.L. de C.V.",
3104,3104,,,Quiksilver,1394994,Pukalani BV,
3107,3107,,,Quiksilver,1394997,Rawaki sp. Zoo,
3108,3108,,,Quiksilver,1394998,Tarawa Lda.,
3109,3109,,,Quiksilver,1394999,Santocha Ltd.,
3112,3112,,,Quiksilver,1395003,New Pier Trading Ltd.,
3113,3113,,,Quiksilver,1395004,Sumbawa SL,
3114,3114,,,Quiksilver,1395005,Sunshine Diffusion SA,
3117,3117,,,Quiksilver,1395008,Lanai Ltd.,
3118,3118,,,Quiksilver,1395009,Molokai Ltd.,
3119,3119,2018-10-30,,Hibbett Sports,1362893,City Gear,88000000 USD
3120,3120,2017-03-16,True & Co is an online lingerie company.,PVH,247982,True & Co,
3121,3121,2018-01-30,"At Mezi, we aim to make mobile shopping as quick and easy as possible, so you can get back to the things that are most important to you.",Express,245741,Mezi,
3122,3122,2018-03-27,Cake Technologies is launching mobile browser with swipeable search results and customizable search tools.,Express,282654,Cake Technologies,10000000 USD
3123,3123,2019-03-11,"LoungeBuddy is the only single resource for travelers to be able to locate, review, and access airport lounges around the world.",Express,115760,LoungeBuddy,
3124,3124,2019-05-15,Resy builds operations software for restaurants.,Express,205475,Resy Network,
3125,3125,,,Mothercare,1361701,Chelsea Stores Holdings Limited,
3127,3127,,,Mothercare,1361705,Early Learning Holdings Limited,
3130,3130,,,Mothercare,1361711,Mothercare Group Sourcing Limited,
3131,3131,,,Mothercare,1361713,ELC Limited,
3132,3132,,,Mothercare,1361715,Galleria Limited,
3134,3134,,,Mothercare,1361719,TCR Properties Limited,
3140,3140,,,Mothercare,1361731,Mini Club UK Limited,
3143,3143,,,Mothercare,1361738,Childrens World Limited,
3144,3144,,,Mothercare,1361740,Gurgle Limited,
3148,3148,,,Mothercare,1361748,Princess Products Limited,
3153,3153,,,Mothercare,1361772,Clothing Retailers Limited,
3154,3154,,,Mothercare,1361774,Retail Clothing Limited,
3155,3155,,,Mothercare,1361776,Strobe (2) Investments Limited,
3158,3158,2016-06-21,Yihaodian is a B2C-based e-commerce company in China.,JD.com,70468,Yihaodian,
3159,3159,,,JD.com,1349756,"Beijing Jingdong Century Trade Co., Ltd.",
3160,3160,,,JD.com,1349757,"Guangzhou Jingdong Trading Co., Ltd.",
3161,3161,,,JD.com,1349758,"Shanghai Yuanmai Trading Co., Ltd.",
3162,3162,,,JD.com,1349760,"Jiangsu Jingdong Information Technology Co., Ltd.",
3163,3163,,,JD.com,1349761,"Chengdu Jingdong Century Trading Co., Ltd.",
3165,3165,,,JD.com,1349763,"Wuhan Jingdong Century Trading Co., Ltd.",
3167,3167,,,JD.com,1349765,"Jingdong E-Commerce (Express) Hong Kong Co., Ltd.",
3169,3169,,,JD.com,1349768,"Shenyang Jingdong Century Trading Co., Ltd.",
3173,3173,,,JD.com,1349772,JD.com International Limited,
3175,3175,,,JD.com,1349774,"Tianjin Star East Co., Ltd.",
3178,3178,,,JD.com,1349777,"Chongqing Jingdong Haijia E-commerce Co., Ltd.",
3181,3181,,,JD.com,1349781,Fortune Rising Holdings Ltd,
3183,3183,,,JD.com,1349783,"Suqian Limao Donghong Investment Management Co., Ltd.",
3185,3185,,,JD.com,1349785,"Chinabank Payment Business Services Co., Ltd.",
3189,3189,,,JD.com,1395988,JD Logistics Holding Limited,
3206,3206,,,JD.com,1396005,"Xi’an Jingxundi Supply Chain Technology Co., Ltd.",
3218,3218,,,JD.com,1396017,"Hengqin Junze Management and Consulting Co., Ltd.",
3220,3220,,,Urban Outfitters,1064056,Anthropologie,
3221,3221,,,Urban Outfitters,1361255,Urban Outfitters Wholesale,
3222,3222,,,Urban Outfitters,1361256,URBN UK Limited,
3225,3225,,,Urban Outfitters,1361259,UO Fenwick,
3228,3228,,,Urban Outfitters,1361262,Free People of PA LLC,
3229,3229,,,Urban Outfitters,1361263,U.O. Real Estate LLC,
3237,3237,,,Urban Outfitters,1361271,HK Sourcing Limited,
3239,3239,,,Urban Outfitters,1361273,J. Franklin Styer Nurseries,
3259,3259,,,Urban Outfitters,1361293,UK Group Finance Holdco Limited,
3276,3276,2003-10-10,,Stage Stores,1389847,Peebles,
3277,3277,,,Stage Stores,1389846,"Specialty Retailers, Inc.",
3278,3278,2015-07-12,"Locket is a Android lock screen app that brings stuff you care about to your lock screen based on your interests, swiping habits, and time.",Wish,122145,Locket,
3279,3279,2018-10-08,Klarna is an e-commerce payment solutions company for merchants and shoppers.,H&M,624,Klarna,20000000 USD
3280,3280,,,JD Sports Fashion,1345730,	 Finish Line,
3281,3281,2012-01-09,"Blacks Outdoor Retail offers outdoor footwear, apparel, and equipment for men, women, and kids.",JD Sports Fashion,1361622,Blacks Outdoor Retail,20000000 GBP
3282,3282,2011-06-23,"schuh is a footwear retailer selling over 80 brands, including: Converse, Vans, UGG, Nike, Adidas as well as its own schuh label. ",Genesco,126268,schuh,100000000 GBP
3283,3283,,,Christian Dior,1361802,Sadifa,
3284,3284,,,Christian Dior,1361801,Financière Jean Goujon,
3285,3285,,,Christian Dior,1361803,CD Investissements,
3286,3286,,,ANN,1403132,ChannelAdvisor (Barbados) Ltd,
3288,3288,,,ANN,1403131,CA Washington,
3301,3301,,,Hugo Boss,1361649,BIL Leasing Verwaltungs-GmbH & Co. 869 KG,
3302,3302,,,Hugo Boss,1361650,GRAMOLERA Grundstücks-Vermietungsgesellschaft Objekt Ticino mbH,
3303,3303,,,Hugo Boss,1361651,HUGO BOSS (Schweiz) AG,
3322,3322,,,Hugo Boss,1361672,Lotus (Shenzhen) Commerce Ltd.,
3324,3324,,,Hugo Boss,1361674,ROSATA Grundstücks-Vermietungsgesellschaft mbH & Co. Objekt Dieselstraße KG,
3328,3328,2017-07-31,Scripps Networks Interactive is a media company.,Very,2088,Scripps Networks Interactive,14600000000 USD
3329,3329,2017-07-07,,Anta,1352797,Banco Popular,1 EUR
3330,3330,2015-03-06,Carfinco Financial Group Inc. provides vehicle financing to consumers who are not able to obtain it from more traditional lending sources.,Anta,215742,Carfinco Financial Group,210000000 EUR
3331,3331,2013-10-01,,Anta,1352798,El Corte Inglés,140000000 EUR
3332,3332,2011-03-29,,Anta,1352799,BZW Bank,
3333,3333,2008-07-14,,Anta,1352800,Alliance & Leicester,1300000000 GBP
3334,3334,2004-11-12,,Anta,1352801,Abbey National,
3335,3335,2000-05-27,,Anta,1352802,Patagon.com,
3336,3336,1996-10-24,,Anta,1352803,"Grupo Financiero Santander, SAB de CV",
3337,3337,,,Anta,1352804,Santander Bank,
3340,3340,,Bankin and Finance,Anta,159430,OpenBank,
3341,3341,,,Anta,1352810,Bank Zachodni WBK,
3344,3344,,,Anta,1352817,Isban,
3355,3355,,,Anta,1352838,SAM Investment Holdings Limited,
3358,3358,,,Anta,1352846,La Union Resinera Española SA,
3361,3361,,,Anta,1352851,Sistema 4B S.A.,
3362,3362,,,Anta,1352853,Sterrebeeck B.V.,
3364,3364,,,Anta,1352857,"Santusa Holding, S.L.",
3370,3370,,,Anta,1352873,Fosse Master Issuer plc,
3371,3371,,,Anta,1352878,"Servicios de Cobranza, Recuperación y Seguimiento, S.A. De C.V.",
3374,3374,,,Anta,1352869,"Hispamer Servicios Financieros Establecimiento Financiero De Credito, S.A.",
3377,3377,,,Anta,1352883,Socur S.A.,
3378,3378,,,Anta,1352868,"Portal Universia, S.A.",
3381,3381,,,Anta,1352879,Aquanima México S. de R.L. de C.V.,
3382,3382,,,Anta,1352874,"Parque Eólico el Mezquite, S.A.P.I. de C.V.",
3383,3383,,,Anta,1352877,Optimal Investment Services S.A.,
3384,3384,2013-04-01,Akzo Nobel is a paints and coatings company operating through Decorative Paints and Performance Coatings segments.,PG,170425,AkzoNobel,
3385,3385,,,PG,1391081,CG Holdings Manufacturing Co.,
3386,3386,,,PG,752257,Cuming Microwave Corporation,
3387,3387,,,PG,1391082,"Electra-Finish, Inc.",
3388,3388,,,PG,1391083,"I.V.C. Industrial Coatings, Inc.",
3389,3389,,,PG,1248251,MetoKote Corporation,
3391,3391,,,PG,1391085,"PaintZen, Inc.",
3392,3392,,,PG,1391086,"PPG Architectural Finishes, Inc.",
3399,3399,,,PG,1391094,"SEM Products, Inc.",
3400,3400,,,PG,1391095,"PRC-DeSoto International, Inc.",
3401,3401,,,PG,1391096,Sierracin Corporation,
3402,3402,,,PG,1391097,Sierracin/Sylmar Corporation,
3405,3405,,,PG,1391100,"Vanex, Inc.",
3406,3406,,,PG,1391555,Alermac Inversiones,
3407,3407,,,PG,1047185,Brown Brothers Distribution Limited,
3408,3408,,,PG,1391556,Centro de Investigacion en Polimeros,
3409,3409,,,PG,1391557,Comercial Mexicana de Pinturas,
3411,3411,,,PG,1391559,Consorcio Comex,
3413,3413,,,PG,1391561,Distribuidora Kroma,
3414,3414,,,PG,1391562,Dyrup SAS,
3415,3415,,,PG,1391563,Empresa AGA,
3416,3416,,"Headquartered in San Francisco, EPIC Insurance Brokers and Consultants has nationwide presence with a depth of industry expertise across key lines of insurance.",PG,253216,EPIC Insurance,
3417,3417,,,PG,1391564,Erlenbrunnen Grundstucksverwaltung,
3418,3418,,,PG,1391565,Fabrica de Pinturas Universales,
3419,3419,,,PG,1391566,Foshan Bairun Chemicals,
3420,3420,,,PG,916279,Grupo Comex,
3421,3421,,,PG,1082365,Hodij Coatings,
3422,3422,,,PG,1391567,IVC Nan Sha,
3423,3423,,,PG,1391568,Kalon Investment Company Limited,
3425,3425,,,PG,1391571,Malcolm Enamellers ACP Limited,
3430,3430,,,PG,1391576,Peintures de Paris SAS,
3431,3431,,,PG,1391577,Pinturerias del Istmo,
3432,3432,,,PG,1391578,Plasticos Envolventes,
3522,3522,,,PG,1391668,PRC Desoto Australia Pty,
3524,3524,,,PG,1391670,Prominent Paints Proprietary Limited,
3525,3525,,,PG,1391671,Protec Pty,
3526,3526,,,PG,1391672,PT PPG Coatings Indonesia,
3530,3530,,,PG,1391676,Schoch Holding AG,
3531,3531,,,PG,1391677,Sealants Europe SAS,
3532,3532,,,PG,1391678,Sigma Marine and Protective Coatings Holding,
3533,3533,,,PG,1391679,SigmaKalon (BC) UK Limited,
3536,3536,,,PG,1391682,Sikar (Shanghai) Trading,
3537,3537,,,PG,1391683,Societe des Anciens Etablissements Peppler,
3538,3538,,,PG,1391684,Spraylat Coatings (Shanghai) Limited,
3539,3539,,,PG,1391685,Viasa,
3540,3540,2014-06-30,Comex is a company that produces and distributes paints and coatings.,PG,198541,Comex,2300000000 USD
3541,3541,2014-06-01,A Pittsburgh-based architectural paint distributor,PG,198694,Masterwork Paint,
3542,3542,2015-04-01,,PG,1199688,Revocoat S.A.S,
3543,3543,2015-10-01,,PG,1413682,Chemfil Canada Limited,
3544,3544,2016-10-01,,PG,1413683,Deutek SA,
3545,3545,2017-07-20,,PG,289495,The Crown Group Inc,
3546,3546,2018-01-02,,PG,1413684,ProCoatings BV,
3547,3547,2018-01-15,"PaintZen is an e-commerce platform that enables individuals to book, schedule, and pay for home and office painters.",PG,114608,Paintzen,75000000 USD
3548,3548,2019-06-22,Dexmet Corporation manufactures precision expanded metal foils and polymers with exacting mechanical and electrical properties. ,PG,667615,Dexmet Corporation,
3549,3549,,SOLS offers a software platform and mobile application that enables users to design and purchase customized orthotics for their feet.,Aetrex,1533,Sols,
3550,3550,2018-02-02,"CirrusOne provides consulting services for configure, price, quote, customer lifecycle management, billing, and customer success solutions.",Implus,282934,CirrusOne,
